"","date","load_type","country","price","price_difference"
"26918","2024-07-25","пік","Словаччина",105.79,-15.87
"26919","2024-07-25","пік","Польща",112.17,-10.79
"26920","2024-07-25","пік","Угорщина",NA,NA
"26921","2024-07-25","позапік","Україна",143.74,NA
"26922","2024-07-25","позапік","Румунія",195.55,36.04
"26923","2024-07-25","позапік","Словаччина",111.17,-22.66
"26924","2024-07-25","позапік","Польща",155.81,8.40000000000001
"26925","2024-07-25","позапік","Угорщина",NA,NA
"26926","2024-07-26","база","Україна",148.08,NA
"26927","2024-07-26","база","Румунія",107.56,-27.36
"26928","2024-07-26","база","Словаччина",92.31,-37.66
"26929","2024-07-26","база","Польща",109.73,-25.9
"26930","2024-07-26","база","Угорщина",NA,NA
"26931","2024-07-26","пік","Україна",152.62,NA
"26932","2024-07-26","пік","Румунія",92.57,-39.35
"26933","2024-07-26","пік","Словаччина",85.46,-44
"26934","2024-07-26","пік","Польща",104.05,-31.82
"26935","2024-07-26","пік","Угорщина",NA,NA
"26936","2024-07-26","позапік","Україна",143.53,NA
"26937","2024-07-26","позапік","Румунія",122.56,-14.61
"26938","2024-07-26","позапік","Словаччина",99.16,-30.91
"26939","2024-07-26","позапік","Польща",115.42,-19.58
"26940","2024-07-26","позапік","Угорщина",NA,NA
"26941","2024-07-27","база","Україна",133.97,NA
"26942","2024-07-27","база","Румунія",88.29,-34.1
"26943","2024-07-27","база","Словаччина",86.85,-35.17
"26944","2024-07-27","база","Польща",104,-22.37
"26945","2024-07-27","база","Угорщина",NA,NA
"26946","2024-07-27","пік","Україна",122.97,NA
"26947","2024-07-27","пік","Румунія",67.52,-45.09
"26948","2024-07-27","пік","Словаччина",66.44,-45.97
"26949","2024-07-27","пік","Польща",97.98,-20.32
"26950","2024-07-27","пік","Угорщина",NA,NA
"26951","2024-07-27","позапік","Україна",144.97,NA
"26952","2024-07-27","позапік","Румунія",109.06,-24.77
"26953","2024-07-27","позапік","Словаччина",107.25,-26.02
"26954","2024-07-27","позапік","Польща",110.02,-24.11
"26955","2024-07-27","позапік","Угорщина",NA,NA
"26956","2024-07-28","база","Україна",128.15,NA
"26957","2024-07-28","база","Румунія",77.02,-39.9
"26958","2024-07-28","база","Словаччина",40.04,-68.76
"26959","2024-07-28","база","Польща",51.51,-59.8
"26960","2024-07-28","база","Угорщина",NA,NA
"26961","2024-07-28","пік","Україна",114.3,NA
"26962","2024-07-28","пік","Румунія",41.2,-63.95
"26963","2024-07-28","пік","Словаччина",-1.46,-101.28
"26964","2024-07-28","пік","Польща",5.04,-95.59
"26965","2024-07-28","пік","Угорщина",NA,NA
"26966","2024-07-28","позапік","Україна",142,NA
"26967","2024-07-28","позапік","Румунія",112.83,-20.54
"26968","2024-07-28","позапік","Словаччина",81.54,-42.58
"26969","2024-07-28","позапік","Польща",97.99,-30.99
"26970","2024-07-28","позапік","Угорщина",NA,NA
"26971","2024-07-29","база","Україна",104.38,NA
"26972","2024-07-29","база","Румунія",95.94,-8.09
"26973","2024-07-29","база","Словаччина",70.78,-32.19
"26974","2024-07-29","база","Польща",69.47,-33.45
"26975","2024-07-29","база","Угорщина",NA,NA
"26976","2024-07-29","пік","Україна",80.56,NA
"26977","2024-07-29","пік","Румунія",88.61,9.99
"26978","2024-07-29","пік","Словаччина",40.83,-49.32
"26979","2024-07-29","пік","Польща",36.51,-54.68
"26980","2024-07-29","пік","Угорщина",NA,NA
"26981","2024-07-29","позапік","Україна",128.21,NA
"26982","2024-07-29","позапік","Румунія",103.27,-19.45
"26983","2024-07-29","позапік","Словаччина",100.72,-21.44
"26984","2024-07-29","позапік","Польща",102.42,-20.12
"26985","2024-07-29","позапік","Угорщина",NA,NA
"26986","2024-07-30","база","Україна",90.46,NA
"26987","2024-07-30","база","Румунія",85.32,-5.68000000000001
"26988","2024-07-30","база","Словаччина",79.32,-12.31
"26989","2024-07-30","база","Польща",83.4,-7.8
"26990","2024-07-30","база","Угорщина",NA,NA
"26991","2024-07-30","пік","Україна",73.73,NA
"26992","2024-07-30","пік","Румунія",60.81,-17.52
"26993","2024-07-30","пік","Словаччина",50.89,-30.98
"26994","2024-07-30","пік","Польща",53.47,-27.48
"26995","2024-07-30","пік","Угорщина",NA,NA
"26996","2024-07-30","позапік","Україна",107.19,NA
"26997","2024-07-30","позапік","Румунія",109.82,2.45
"26998","2024-07-30","позапік","Словаччина",107.75,0.519999999999996
"26999","2024-07-30","позапік","Польща",113.33,5.73
"27000","2024-07-30","позапік","Угорщина",NA,NA
"27001","2024-07-31","база","Україна",123.26,NA
"27002","2024-07-31","база","Румунія",105.57,-14.35
"27003","2024-07-31","база","Словаччина",78.8,-36.07
"27004","2024-07-31","база","Польща",83.95,-31.89
"27005","2024-07-31","база","Угорщина",NA,NA
"27006","2024-07-31","пік","Україна",106.23,NA
"27007","2024-07-31","пік","Румунія",87.64,-17.5
"27008","2024-07-31","пік","Словаччина",55.57,-47.69
"27009","2024-07-31","пік","Польща",61.28,-42.31
"27010","2024-07-31","пік","Угорщина",NA,NA
"27011","2024-07-31","позапік","Україна",140.29,NA
"27012","2024-07-31","позапік","Румунія",123.49,-11.98
"27013","2024-07-31","позапік","Словаччина",102.03,-27.27
"27014","2024-07-31","позапік","Польща",106.62,-24
"27015","2024-07-31","позапік","Угорщина",NA,NA
"27016","2024-08-01","база","Україна",113.64,NA
"27017","2024-08-01","база","Румунія",125.07,10.06
"27018","2024-08-01","база","Словаччина",97.43,-14.26
"27019","2024-08-01","база","Польща",96.8,-14.82
"27020","2024-08-01","база","Угорщина",NA,NA
"27021","2024-08-01","пік","Україна",104.69,NA
"27022","2024-08-01","пік","Румунія",113.92,8.81999999999999
"27023","2024-08-01","пік","Словаччина",90.41,-13.64
"27024","2024-08-01","пік","Польща",84.67,-19.12
"27025","2024-08-01","пік","Угорщина",NA,NA
"27026","2024-08-01","позапік","Україна",122.59,NA
"27027","2024-08-01","позапік","Румунія",136.21,11.11
"27028","2024-08-01","позапік","Словаччина",104.44,-14.81
"27029","2024-08-01","позапік","Польща",108.92,-11.15
"27030","2024-08-01","позапік","Угорщина",NA,NA
"27031","2024-08-02","база","Україна",130.21,NA
"27032","2024-08-02","база","Румунія",115.77,-11.09
"27033","2024-08-02","база","Словаччина",98.49,-24.36
"27034","2024-08-02","база","Польща",105.65,-18.86
"27035","2024-08-02","база","Угорщина",NA,NA
"27036","2024-08-02","пік","Україна",123.05,NA
"27037","2024-08-02","пік","Румунія",109.27,-11.2
"27038","2024-08-02","пік","Словаччина",92.54,-24.79
"27039","2024-08-02","пік","Польща",104.31,-15.23
"27040","2024-08-02","пік","Угорщина",NA,NA
"27041","2024-08-02","позапік","Україна",137.36,NA
"27042","2024-08-02","позапік","Румунія",122.26,-10.99
"27043","2024-08-02","позапік","Словаччина",104.44,-23.97
"27044","2024-08-02","позапік","Польща",106.99,-22.11
"27045","2024-08-02","позапік","Угорщина",NA,NA
"27046","2024-08-03","база","Україна",136.06,NA
"27047","2024-08-03","база","Румунія",90.95,-33.15
"27048","2024-08-03","база","Словаччина",69.12,-49.2
"27049","2024-08-03","база","Польща",104.5,-23.2
"27050","2024-08-03","база","Угорщина",NA,NA
"27051","2024-08-03","пік","Україна",147.94,NA
"27052","2024-08-03","пік","Румунія",70.43,-52.39
"27053","2024-08-03","пік","Словаччина",41.68,-71.83
"27054","2024-08-03","пік","Польща",95.24,-35.62
"27055","2024-08-03","пік","Угорщина",NA,NA
"27056","2024-08-03","позапік","Україна",124.19,NA
"27057","2024-08-03","позапік","Румунія",111.46,-10.25
"27058","2024-08-03","позапік","Словаччина",96.57,-22.24
"27059","2024-08-03","позапік","Польща",113.77,-8.39
"27060","2024-08-03","позапік","Угорщина",NA,NA
"27061","2024-08-04","база","Україна",140.3,NA
"27062","2024-08-04","база","Румунія",76.06,-45.79
"27063","2024-08-04","база","Словаччина",53.86,-61.61
"27064","2024-08-04","база","Польща",75.68,-46.06
"27065","2024-08-04","база","Угорщина",NA,NA
"27066","2024-08-04","пік","Україна",147.09,NA
"27067","2024-08-04","пік","Румунія",42.38,-71.19
"27068","2024-08-04","пік","Словаччина",18.41,-87.48
"27069","2024-08-04","пік","Польща",54.88,-62.69
"27070","2024-08-04","пік","Угорщина",NA,NA
"27071","2024-08-04","позапік","Україна",133.5,NA
"27072","2024-08-04","позапік","Румунія",109.74,-17.8
"27073","2024-08-04","позапік","Словаччина",89.31,-33.1
"27074","2024-08-04","позапік","Польща",96.47,-27.74
"27075","2024-08-04","позапік","Угорщина",NA,NA
"27076","2024-08-05","база","Україна",93.71,NA
"27077","2024-08-05","база","Румунія",136.63,45.8
"27078","2024-08-05","база","Словаччина",116.02,23.81
"27079","2024-08-05","база","Польща",105.28,12.35
"27080","2024-08-05","база","Угорщина",NA,NA
"27081","2024-08-05","пік","Україна",98.9,NA
"27082","2024-08-05","пік","Румунія",139.96,41.52
"27083","2024-08-05","пік","Словаччина",109.61,10.83
"27084","2024-08-05","пік","Польща",93.96,-4.99
"27085","2024-08-05","пік","Угорщина",NA,NA
"27086","2024-08-05","позапік","Україна",88.53,NA
"27087","2024-08-05","позапік","Румунія",133.31,50.58
"27088","2024-08-05","позапік","Словаччина",122.43,38.29
"27089","2024-08-05","позапік","Польща",116.6,31.71
"27090","2024-08-05","позапік","Угорщина",NA,NA
"27091","2024-08-06","база","Україна",144.84,NA
"27092","2024-08-06","база","Румунія",122.13,-15.68
"27093","2024-08-06","база","Словаччина",88.85,-38.66
"27094","2024-08-06","база","Польща",108.6,-25.02
"27095","2024-08-06","база","Угорщина",NA,NA
"27096","2024-08-06","пік","Україна",147.76,NA
"27097","2024-08-06","пік","Румунія",107.5,-27.25
"27098","2024-08-06","пік","Словаччина",57.46,-61.11
"27099","2024-08-06","пік","Польща",90.32,-38.87
"27100","2024-08-06","пік","Угорщина",NA,NA
"27101","2024-08-06","позапік","Україна",141.92,NA
"27102","2024-08-06","позапік","Румунія",136.75,-3.64
"27103","2024-08-06","позапік","Словаччина",120.25,-15.27
"27104","2024-08-06","позапік","Польща",126.88,-10.6
"27105","2024-08-06","позапік","Угорщина",NA,NA
"27106","2024-08-07","база","Україна",112.2,NA
"27107","2024-08-07","база","Румунія",118.45,5.56999999999999
"27108","2024-08-07","база","Словаччина",105.01,-6.41
"27109","2024-08-07","база","Польща",104.92,-6.49
"27110","2024-08-07","база","Угорщина",NA,NA
"27111","2024-08-07","пік","Україна",92.31,NA
"27112","2024-08-07","пік","Румунія",103.08,11.67
"27113","2024-08-07","пік","Словаччина",89.19,-3.38
"27114","2024-08-07","пік","Польща",88.01,-4.66
