date,load_type,country,price,price_difference
2024-01-08,пік,Угорщина,112.82,-15.71
2024-01-08,пік,Румунія,111.71,-16.54
2024-01-08,позапік,Україна,60.94,NA
2024-01-08,позапік,Польща,101.23,66.11
2024-01-08,позапік,Словаччина,91.09,49.47
2024-01-08,позапік,Угорщина,91.12,49.52
2024-01-08,позапік,Румунія,83.49,37
2024-01-09,база,Україна,94.34,NA
2024-01-09,база,Польща,122.11,29.44
2024-01-09,база,Словаччина,109.16,15.71
2024-01-09,база,Угорщина,109.03,15.57
2024-01-09,база,Румунія,108.84,15.37
2024-01-09,пік,Україна,115.09,NA
2024-01-09,пік,Польща,143.17,24.4
2024-01-09,пік,Словаччина,119.74,4.04
2024-01-09,пік,Угорщина,119.61,3.93
2024-01-09,пік,Румунія,119.5,3.83
2024-01-09,позапік,Україна,73.6,NA
2024-01-09,позапік,Польща,101.05,37.3
2024-01-09,позапік,Словаччина,98.57,33.93
2024-01-09,позапік,Угорщина,98.46,33.78
2024-01-09,позапік,Румунія,98.17,33.38
2024-01-10,база,Україна,108.11,NA
2024-01-10,база,Польща,115.88,7.19
2024-01-10,база,Словаччина,112.79,4.33
2024-01-10,база,Угорщина,112.53,4.09
2024-01-10,база,Румунія,112.54,4.1
2024-01-10,пік,Україна,132.42,NA
2024-01-10,пік,Польща,129.9,-1.9
2024-01-10,пік,Словаччина,125.59,-5.16
2024-01-10,пік,Угорщина,125.3,-5.38
2024-01-10,пік,Румунія,125.31,-5.37
2024-01-10,позапік,Україна,83.8,NA
2024-01-10,позапік,Польща,101.85,21.54
2024-01-10,позапік,Словаччина,100,19.33
2024-01-10,позапік,Угорщина,99.76,19.05
2024-01-10,позапік,Румунія,99.76,19.05
2024-01-11,база,Україна,118.14,NA
2024-01-11,база,Польща,109.52,-7.3
2024-01-11,база,Словаччина,109.58,-7.25
2024-01-11,база,Угорщина,110.09,-6.81
2024-01-11,база,Румунія,111.45,-5.66
2024-01-11,пік,Україна,144.49,NA
2024-01-11,пік,Польща,118.56,-17.95
2024-01-11,пік,Словаччина,122.37,-15.31
2024-01-11,пік,Угорщина,123.12,-14.79
2024-01-11,пік,Румунія,124.43,-13.88
2024-01-11,позапік,Україна,91.79,NA
2024-01-11,позапік,Польща,100.49,9.48
2024-01-11,позапік,Словаччина,96.79,5.45
2024-01-11,позапік,Угорщина,97.06,5.74
2024-01-11,позапік,Румунія,98.46,7.27
2024-01-12,база,Україна,111.64,NA
2024-01-12,база,Польща,109.06,-2.31
2024-01-12,база,Словаччина,107.6,-3.62
2024-01-12,база,Угорщина,107.47,-3.74
2024-01-12,база,Румунія,108.73,-2.61
2024-01-12,пік,Україна,129.02,NA
2024-01-12,пік,Польща,119.36,-7.49
2024-01-12,пік,Словаччина,119.17,-7.63
2024-01-12,пік,Угорщина,119.17,-7.63
2024-01-12,пік,Румунія,119.17,-7.63
2024-01-12,позапік,Україна,94.27,NA
2024-01-12,позапік,Польща,98.76,4.76
2024-01-12,позапік,Словаччина,96.04,1.88
2024-01-12,позапік,Угорщина,95.78,1.6
2024-01-12,позапік,Румунія,98.29,4.26
2024-01-13,база,Україна,95.44,NA
2024-01-13,база,Польща,88.3,-7.48
2024-01-13,база,Словаччина,84.2,-11.78
2024-01-13,база,Угорщина,89.91,-5.79
2024-01-13,база,Румунія,93.86,-1.66
2024-01-13,пік,Україна,112.78,NA
2024-01-13,пік,Польща,95.68,-15.16
2024-01-13,пік,Словаччина,88.71,-21.34
2024-01-13,пік,Угорщина,95.5,-15.32
2024-01-13,пік,Румунія,101.61,-9.9
2024-01-13,позапік,Україна,78.11,NA
2024-01-13,позапік,Польща,80.91,3.58
2024-01-13,позапік,Словаччина,79.7,2.04
2024-01-13,позапік,Угорщина,84.32,7.95
2024-01-13,позапік,Румунія,86.11,10.24
2024-01-14,база,Україна,84.02,NA
2024-01-14,база,Польща,76.78,-8.62
2024-01-14,база,Словаччина,77.08,-8.26
2024-01-14,база,Угорщина,77.28,-8.02
2024-01-14,база,Румунія,76.41,-9.06
2024-01-14,пік,Україна,96.63,NA
2024-01-14,пік,Польща,84.21,-12.85
2024-01-14,пік,Словаччина,84.16,-12.9
2024-01-14,пік,Угорщина,84.27,-12.79
2024-01-14,пік,Румунія,82.43,-14.7
2024-01-14,позапік,Україна,71.4,NA
2024-01-14,позапік,Польща,69.34,-2.89
2024-01-14,позапік,Словаччина,70.01,-1.95
2024-01-14,позапік,Угорщина,70.28,-1.57
2024-01-14,позапік,Румунія,70.39,-1.41
2024-01-15,база,Україна,95.14,NA
2024-01-15,база,Польща,88.97,-6.49
2024-01-15,база,Словаччина,89.77,-5.64
2024-01-15,база,Угорщина,90.39,-4.99
2024-01-15,база,Румунія,94.44,-0.74
2024-01-15,пік,Україна,107.04,NA
2024-01-15,пік,Польща,99.9,-6.67
2024-01-15,пік,Словаччина,97.52,-8.89
2024-01-15,пік,Угорщина,99.36,-7.17
2024-01-15,пік,Румунія,103.51,-3.3
2024-01-15,позапік,Україна,82.16,NA
2024-01-15,позапік,Польща,78.04,-5.01
2024-01-15,позапік,Словаччина,82.01,-0.18
2024-01-15,позапік,Угорщина,81.42,-0.9
2024-01-15,позапік,Румунія,85.36,3.89
2024-01-16,база,Україна,109.8,NA
2024-01-16,база,Польща,122.62,11.68
2024-01-16,база,Словаччина,112.15,2.14
2024-01-16,база,Угорщина,110.72,0.84
2024-01-16,база,Румунія,111.78,1.8
2024-01-16,пік,Україна,133.98,NA
2024-01-16,пік,Польща,139.82,4.36
2024-01-16,пік,Словаччина,128.56,-4.05
2024-01-16,пік,Угорщина,127.08,-5.15
2024-01-16,пік,Румунія,127.43,-4.89
2024-01-16,позапік,Україна,85.62,NA
2024-01-16,позапік,Польща,105.42,23.13
2024-01-16,позапік,Словаччина,95.75,11.83
2024-01-16,позапік,Угорщина,94.37,10.22
2024-01-16,позапік,Румунія,96.14,12.29
2024-01-17,база,Україна,111.04,NA
2024-01-17,база,Польща,110.81,-0.21
2024-01-17,база,Словаччина,101.23,-8.83
2024-01-17,база,Угорщина,101.74,-8.38
2024-01-17,база,Румунія,119.71,7.81
2024-01-17,пік,Україна,134.25,NA
2024-01-17,пік,Польща,120.42,-10.3
2024-01-17,пік,Словаччина,116.52,-13.21
2024-01-17,пік,Угорщина,116.26,-13.4
2024-01-17,пік,Румунія,120.63,-10.15
2024-01-17,позапік,Україна,87.83,NA
2024-01-17,позапік,Польща,101.21,15.23
2024-01-17,позапік,Словаччина,85.93,-2.16
2024-01-17,позапік,Угорщина,87.22,-0.69
2024-01-17,позапік,Румунія,118.79,35.25
2024-01-18,база,Україна,88.27,NA
2024-01-18,база,Польща,108.93,23.41
2024-01-18,база,Словаччина,99.88,13.15
2024-01-18,база,Угорщина,98.56,11.66
2024-01-18,база,Румунія,98.69,11.8
2024-01-18,пік,Україна,118.1,NA
2024-01-18,пік,Польща,126.34,6.98
2024-01-18,пік,Словаччина,114.48,-3.07
2024-01-18,пік,Угорщина,112.44,-4.79
2024-01-18,пік,Румунія,112.71,-4.56
2024-01-18,позапік,Україна,58.44,NA
2024-01-18,позапік,Польща,91.52,56.61
2024-01-18,позапік,Словаччина,85.27,45.91
2024-01-18,позапік,Угорщина,84.68,44.9
2024-01-18,позапік,Румунія,84.67,44.88
2024-01-19,база,Україна,101.61,NA
2024-01-19,база,Польща,97.62,-3.93
2024-01-19,база,Словаччина,83.34,-17.98
2024-01-19,база,Угорщина,83.12,-18.2
2024-01-19,база,Румунія,82.29,-19.01
2024-01-19,пік,Україна,127.46,NA
2024-01-19,пік,Польща,110.92,-12.98
2024-01-19,пік,Словаччина,93.41,-26.71
2024-01-19,пік,Угорщина,92.67,-27.29
2024-01-19,пік,Румунія,93.49,-26.65
2024-01-19,позапік,Україна,75.76,NA
2024-01-19,позапік,Польща,84.31,11.29
2024-01-19,позапік,Словаччина,73.28,-3.27
2024-01-19,позапік,Угорщина,73.57,-2.89
2024-01-19,позапік,Румунія,71.09,-6.16
2024-01-20,база,Україна,80.38,NA
2024-01-20,база,Польща,79.66,-0.9
2024-01-20,база,Словаччина,75.19,-6.46
2024-01-20,база,Угорщина,76.33,-5.04
2024-01-20,база,Румунія,76.67,-4.62
2024-01-20,пік,Україна,96.82,NA
2024-01-20,пік,Польща,85.17,-12.03
2024-01-20,пік,Словаччина,81.33,-16
2024-01-20,пік,Угорщина,83.56,-13.7
2024-01-20,пік,Румунія,84.18,-13.06
2024-01-20,позапік,Україна,63.95,NA
2024-01-20,позапік,Польща,74.15,15.95
2024-01-20,позапік,Словаччина,69.04,7.96
2024-01-20,позапік,Угорщина,69.1,8.05
2024-01-20,позапік,Румунія,69.15,8.13
2024-01-21,база,Україна,72.09,NA
2024-01-21,база,Польща,74.85,3.83
2024-01-21,база,Словаччина,65.75,-8.79
2024-01-21,база,Угорщина,67.88,-5.84
2024-01-21,база,Румунія,67.02,-7.03
2024-01-21,пік,Україна,82.78,NA
2024-01-21,пік,Польща,78.54,-5.12
2024-01-21,пік,Словаччина,68.3,-17.49
2024-01-21,пік,Угорщина,71.79,-13.28
2024-01-21,пік,Румунія,70.45,-14.89
2024-01-21,позапік,Україна,61.41,NA
2024-01-21,позапік,Польща,71.16,15.88
2024-01-21,позапік,Словаччина,63.2,2.91
2024-01-21,позапік,Угорщина,63.97,4.17
2024-01-21,позапік,Румунія,63.59,3.55
2024-01-22,база,Україна,82.17,NA
2024-01-22,база,Польща,69.59,-15.31
2024-01-22,база,Словаччина,83.48,1.59
2024-01-22,база,Угорщина,85.67,4.26
2024-01-22,база,Румунія,91.6,11.48
2024-01-22,пік,Україна,94.85,NA
2024-01-22,пік,Польща,83.11,-12.38
2024-01-22,пік,Словаччина,93.07,-1.88
2024-01-22,пік,Угорщина,98.4,3.74
2024-01-22,пік,Румунія,103.03,8.62
2024-01-22,позапік,Україна,68.34,NA
2024-01-22,позапік,Польща,56.07,-17.95
2024-01-22,позапік,Словаччина,73.89,8.12
2024-01-22,позапік,Угорщина,72.94,6.73
2024-01-22,позапік,Румунія,80.17,17.31
2024-01-23,база,Україна,95.67,NA
2024-01-23,база,Польща,71.26,-25.51
2024-01-23,база,Словаччина,76.1,-20.46
2024-01-23,база,Угорщина,84.93,-11.23
2024-01-23,база,Румунія,100.88,5.45
2024-01-23,пік,Україна,120.03,NA
2024-01-23,пік,Польща,83.1,-30.77
2024-01-23,пік,Словаччина,84.08,-29.95
2024-01-23,пік,Угорщина,100.51,-16.26
2024-01-23,пік,Румунія,108.6,-9.52
2024-01-23,позапік,Україна,71.32,NA
2024-01-23,позапік,Польща,59.43,-16.67
2024-01-23,позапік,Словаччина,68.12,-4.49
2024-01-23,позапік,Угорщина,69.34,-2.78
2024-01-23,позапік,Румунія,93.15,30.61
2024-01-24,база,Україна,88.62,NA
2024-01-24,база,Польща,73.33,-17.25
2024-01-24,база,Словаччина,77.79,-12.22
2024-01-24,база,Угорщина,97.83,10.39
2024-01-24,база,Румунія,90.32,1.92
2024-01-24,пік,Україна,107.64,NA
2024-01-24,пік,Польща,84.95,-21.08
2024-01-24,пік,Словаччина,88.2,-18.06
2024-01-24,пік,Угорщина,115.8,7.58
2024-01-24,пік,Румунія,106.75,-0.83
2024-01-24,позапік,Україна,69.59,NA
2024-01-24,позапік,Польща,61.71,-11.32
2024-01-24,позапік,Словаччина,67.39,-3.16
2024-01-24,позапік,Угорщина,79.86,14.76
2024-01-24,позапік,Румунія,73.89,6.18
2024-01-25,база,Україна,90.74,NA
2024-01-25,база,Польща,77.66,-14.41
2024-01-25,база,Словаччина,76.69,-15.48
2024-01-25,база,Угорщина,81.97,-9.66
2024-01-25,база,Румунія,92.48,1.92
2024-01-25,пік,Україна,114.81,NA
2024-01-25,пік,Польща,91.93,-19.93
2024-01-25,пік,Словаччина,91.56,-20.25
2024-01-25,пік,Угорщина,93.55,-18.52
2024-01-25,пік,Румунія,101.33,-11.74
2024-01-25,позапік,Україна,66.68,NA
2024-01-25,позапік,Польща,63.38,-4.95
2024-01-25,позапік,Словаччина,61.81,-7.3
2024-01-25,позапік,Угорщина,70.38,5.55
2024-01-25,позапік,Румунія,83.63,25.42
2024-01-26,база,Україна,91.55,NA
2024-01-26,база,Польща,110.72,20.94
2024-01-26,база,Словаччина,86.86,-5.12
2024-01-26,база,Угорщина,87.62,-4.29
2024-01-26,база,Румунія,90.97,-0.63
2024-01-26,пік,Україна,116.74,NA
2024-01-26,пік,Польща,126.91,8.71
2024-01-26,пік,Словаччина,99.44,-14.82
2024-01-26,пік,Угорщина,102.09,-12.55
2024-01-26,пік,Румунія,102.62,-12.1
2024-01-26,позапік,Україна,66.36,NA
2024-01-26,позапік,Польща,94.53,42.45
2024-01-26,позапік,Словаччина,74.27,11.92
2024-01-26,позапік,Угорщина,73.15,10.23
2024-01-26,позапік,Румунія,79.31,19.51
2024-01-27,база,Україна,95.92,NA
2024-01-27,база,Польща,75.48,-21.31
2024-01-27,база,Словаччина,69.26,-27.79
2024-01-27,база,Угорщина,71.24,-25.73
2024-01-27,база,Румунія,76.83,-19.9
2024-01-27,пік,Україна,119.94,NA
2024-01-27,пік,Польща,85.43,-28.77
2024-01-27,пік,Словаччина,73.84,-38.44
2024-01-27,пік,Угорщина,77.32,-35.53
2024-01-27,пік,Румунія,86.48,-27.9
2024-01-27,позапік,Україна,71.9,NA
2024-01-27,позапік,Польща,65.54,-8.85
2024-01-27,позапік,Словаччина,64.68,-10.04
2024-01-27,позапік,Угорщина,65.17,-9.36
2024-01-27,позапік,Румунія,67.18,-6.56
2024-01-28,база,Україна,73.78,NA
2024-01-28,база,Польща,89.4,21.17
2024-01-28,база,Словаччина,71.87,-2.59
2024-01-28,база,Угорщина,70.18,-4.88
2024-01-28,база,Румунія,68.42,-7.26
2024-01-28,пік,Україна,86.49,NA
2024-01-28,пік,Польща,95.31,10.2
2024-01-28,пік,Словаччина,77.57,-10.31
2024-01-28,пік,Угорщина,75.1,-13.17
2024-01-28,пік,Румунія,71.67,-17.13
2024-01-28,позапік,Україна,61.06,NA
2024-01-28,позапік,Польща,83.5,36.75
2024-01-28,позапік,Словаччина,66.16,8.35
2024-01-28,позапік,Угорщина,65.27,6.89
2024-01-28,позапік,Румунія,65.17,6.73
2024-01-29,база,Україна,93.1,NA
2024-01-29,база,Польща,88.74,-4.68
2024-01-29,база,Словаччина,81.23,-12.75
